num_rows num_cols num_procs avg_time total_time
500 500 8 0.0000367711 0.0009916560
500 500 8 0.0000368137 0.0062682880
500 500 8 0.0000374430 0.0010764250
500 500 8 0.0000386204 0.0173618440
1000 1000 2 0.0008395800 0.0027597330
1000 1000 2 0.0010000960 0.0035577110
1000 1000 2 0.0008630030 0.0033938240
1000 1000 2 0.0008493040 0.0035865050
1000 1000 2 0.0011963840 0.0048537620
1000 1000 2 0.0010131770 0.0038376310
1000 1000 2 0.0007583670 0.0026226900
1000 1000 2 0.0010573240 0.0034323330
1000 1000 2 0.0012146270 0.0042351590
1000 1000 2 0.0007901310 0.0027999920
1000 1000 2 0.0010705430 0.0044243730
1000 1000 2 0.0010806140 0.0038195110
1000 1000 2 0.0007880670 0.0033142650
1000 1000 2 0.0010110190 0.0042604620
1000 1000 2 0.0008283080 0.0035648240
1000 1000 2 0.0010675060 0.0032652830
1000 1000 2 0.0008441850 0.0035891990
1000 1000 2 0.0008109670 0.0035255740
1000 1000 2 0.0010176700 0.0030650380
1000 1000 2 0.0008013220 0.0032177140
1000 1000 3 0.0004548640 0.0025206090
1000 1000 3 0.0003960710 0.0025751510
1000 1000 3 0.0004702335 0.0030133910
1000 1000 3 0.0004689280 0.0032761830
1000 1000 3 0.0005228540 0.0029383510
1000 1000 3 0.0004385255 0.0032217810
1000 1000 3 0.0005453540 0.0025013630
1000 1000 3 0.0005180090 0.0026610020
1000 1000 3 0.0005325840 0.0035767970
1000 1000 3 0.0005447955 0.0030838340
1000 1000 3 0.0004606550 0.0028102610
1000 1000 3 0.0005903520 0.0034612400
1000 1000 3 0.0004947345 0.0028442040
1000 1000 3 0.0004664145 0.0031988920
1000 1000 3 0.0004811365 0.0023164770
1000 1000 3 0.0005494380 0.0027909050
1000 1000 3 0.0004897285 0.0028159420
1000 1000 3 0.0005075470 0.0044591380
1000 1000 3 0.0005888065 0.0035993990
1000 1000 3 0.0004823025 0.0033995540
1000 1000 4 0.0003414420 0.0036624560
1000 1000 4 0.0003743877 0.0052566810
1000 1000 4 0.0003303360 0.0035061370
1000 1000 4 0.0003172987 0.0036938450
1000 1000 4 0.0003256880 0.0039678050
1000 1000 4 0.0003327967 0.0040856290
1000 1000 4 0.0003449657 0.0041146980
1000 1000 4 0.0003604597 0.0073341000
1000 1000 4 0.0003861373 0.0040528370
1000 1000 4 0.0003166053 0.0041754520
1000 1000 4 0.0003208710 0.0034183190
1000 1000 4 0.0003388073 0.0040416670
1000 1000 4 0.0003308400 0.0037504260
1000 1000 4 0.0003393393 0.0031095320
1000 1000 4 0.0003035540 0.0049177660
1000 1000 4 0.0003402660 0.0025333230
1000 1000 4 0.0003543613 0.0032171430
1000 1000 4 0.0003177597 0.0033985150
1000 1000 4 0.0002972460 0.0027048440
1000 1000 4 0.0003187630 0.0021054920
1000 1000 5 0.0002763443 0.0032317400
1000 1000 5 0.0002751922 0.0073544640
1000 1000 5 0.0002464063 0.0035560880
1000 1000 5 0.0002813137 0.0034263640
1000 1000 5 0.0003352140 0.0129976730
1000 1000 5 0.0002547485 0.0039786180
1000 1000 5 0.0002741505 0.0040094160
1000 1000 5 0.0003000172 0.0043196370
1000 1000 5 0.0002513748 0.0045333270
1000 1000 5 0.0002495348 0.0040091950
1000 1000 5 0.0002548408 0.0029966100
1000 1000 5 0.0002291897 0.0029609830
1000 1000 5 0.0002416322 0.0031678710
1000 1000 5 0.0002441323 0.0060312310
1000 1000 5 0.0002364055 0.0033860290
1000 1000 5 0.0002638748 0.0059784820
1000 1000 5 0.0002593320 0.0036017130
1000 1000 5 0.0002467265 0.0027434360
1000 1000 5 0.0002751225 0.0030475550
1000 1000 5 0.0002634535 0.0031060850
1000 1000 6 0.0002266144 0.0053428730
1000 1000 6 0.0002345868 0.0043943070
1000 1000 6 0.0002266450 0.0050431310
1000 1000 6 0.0002374214 0.0073303440
1000 1000 6 0.0001973386 0.0033958280
1000 1000 6 0.0002103442 0.0038577930
1000 1000 6 0.0001965322 0.0039469940
1000 1000 6 0.0001979034 0.0052922380
1000 1000 6 0.0002122964 0.0049806350
1000 1000 6 0.0002037926 0.0062548200
1000 1000 6 0.0002148210 0.0034548880
1000 1000 6 0.0001916816 0.0042562180
1000 1000 6 0.0002150622 0.0043112810
1000 1000 6 0.0002373612 0.0054141150
1000 1000 6 0.0002662766 0.0058188730
1000 1000 6 0.0002419634 0.0102379970
1000 1000 6 0.0002177480 0.0035350080
1000 1000 6 0.0001930404 0.0033386000
1000 1000 6 0.0001966712 0.0034951430
1000 1000 6 0.0001987532 0.0053121450
1000 1000 7 0.0001672238 0.0041686440
1000 1000 7 0.0001819102 0.0059221970
1000 1000 7 0.0001915402 0.0114977500
1000 1000 7 0.0001835882 0.0066713750
1000 1000 7 0.0001767080 0.0053050420
1000 1000 7 0.0001696607 0.0088948620
1000 1000 7 0.0001699412 0.0037927910
1000 1000 7 0.0001751503 0.0083033650
1000 1000 7 0.0001890387 0.0087187730
1000 1000 7 0.0001671242 0.0042178310
1000 1000 7 0.0001698537 0.0041308840
1000 1000 7 0.0001679267 0.0052962650
1000 1000 7 0.0001684610 0.0049727490
1000 1000 7 0.0001702078 0.0078627060
1000 1000 7 0.0001699968 0.0047374800
1000 1000 7 0.0001720230 0.0041236200
1000 1000 7 0.0001694500 0.0055155660
1000 1000 7 0.0001735790 0.0085376630
1000 1000 7 0.0001799857 0.0064588410
1000 1000 7 0.0001697558 0.0050930050
1000 1000 8 0.0001373470 0.0036678470
1000 1000 8 0.0001625860 0.0073531460
1000 1000 8 0.0001621360 0.0065880940
1000 1000 8 0.0001696934 0.0067749790
1000 1000 8 0.0001450149 0.0049072570
1000 1000 8 0.0001643443 0.0037600900
1000 1000 8 0.0001853313 0.0118866790
1000 1000 8 0.0001506010 0.0044308450
1000 1000 8 0.0001540804 0.0067559680
1000 1000 8 0.0001420881 0.0045943810
1000 1000 8 0.0001626494 0.0056530180
1000 1000 8 0.0001498694 0.0079859930
1000 1000 8 0.0001494451 0.0047373790
1000 1000 8 0.0001397254 0.0041059870
1000 1000 8 0.0001529353 0.0050118230
1000 1000 8 0.0001584151 0.0054958190
1000 1000 8 0.0001535574 0.0040236030
1000 1000 8 0.0001564800 0.0087220790
1000 1000 8 0.0001602514 0.0066205950
1000 1000 8 0.0001570050 0.0043733570
10000 10000 2 0.0911706010 0.2969793410
10000 10000 2 0.0828968790 0.1654478530
10000 10000 2 0.0840142860 0.1696004070
10000 10000 2 0.0833216970 0.1651338590
10000 10000 2 0.0837716160 0.1722316090
10000 10000 2 0.0817887340 0.1604395870
10000 10000 2 0.0814481290 0.1594900390
10000 10000 2 0.0852337190 0.1767653870
10000 10000 2 0.0876604880 0.1703944240
10000 10000 2 0.0881564920 0.1709976590
10000 10000 2 0.0876531300 0.1723888580
10000 10000 2 0.0871333220 0.1670434610
10000 10000 2 0.0826978830 0.1678576450
10000 10000 2 0.0888293620 0.1774090220
10000 10000 2 0.0882032360 0.1735572860
10000 10000 2 0.0854574200 0.1693943320
10000 10000 2 0.0867020910 0.1874976600
10000 10000 2 0.0844920330 0.1607862070
10000 10000 2 0.0865507980 0.1790972070
10000 10000 2 0.0845372710 0.1658391350
10000 10000 3 0.0447959310 0.1011191310
10000 10000 3 0.0425337470 0.0952465760
10000 10000 3 0.0409185825 0.0889755460
10000 10000 3 0.0440362820 0.1007469930
10000 10000 3 0.0434466505 0.0988712920
10000 10000 3 0.0438430400 0.0952059290
10000 10000 3 0.0432248340 0.1024291980
10000 10000 3 0.0426448995 0.0992353600
10000 10000 3 0.0427987065 0.1011136230
10000 10000 3 0.0436905900 0.0981829830
10000 10000 3 0.0443848605 0.1039812480
10000 10000 3 0.0428557910 0.0931782090
10000 10000 3 0.0458506740 0.1029083100
10000 10000 3 0.0423376930 0.0941997570
10000 10000 3 0.0435367030 0.0954337660
10000 10000 3 0.0443460420 0.1027496520
10000 10000 3 0.0415686420 0.0894374350
10000 10000 3 0.0432361665 0.0976831280
10000 10000 3 0.0447890385 0.0993371140
10000 10000 3 0.0419635895 0.0869738680
10000 10000 4 0.0305279643 0.1049161890
10000 10000 4 0.0303102850 0.0890062380
10000 10000 4 0.0292217570 0.0848355350
10000 10000 4 0.0289086450 0.0878409620
10000 10000 4 0.0303482243 0.0882262220
10000 10000 4 0.0290211267 0.0872793800
10000 10000 4 0.0278839240 0.0847953790
10000 10000 4 0.0286486017 0.0861408760
10000 10000 4 0.0292803177 0.0892208600
10000 10000 4 0.0288021230 0.0913751940
10000 10000 4 0.0290596550 0.0918238340
10000 10000 4 0.0292152693 0.0954089010
10000 10000 4 0.0291123793 0.0880368140
10000 10000 4 0.0296523637 0.0932241060
10000 10000 4 0.0292910900 0.0850868050
10000 10000 4 0.0294393970 0.0911326290
10000 10000 4 0.0289395943 0.0840326720
10000 10000 4 0.0286000517 0.0885555160
10000 10000 4 0.0305098363 0.0952349390
10000 10000 4 0.0280581007 0.0793125250
10000 10000 5 0.0228383000 0.0977488500
10000 10000 5 0.0220703890 0.0962271720
10000 10000 5 0.0221821593 0.0910333680
10000 10000 5 0.0224789375 0.0952592400
10000 10000 5 0.0217343305 0.0881285000
10000 10000 5 0.0216209970 0.0892030310
10000 10000 5 0.0215668103 0.0892349140
10000 10000 5 0.0215694162 0.0880169010
10000 10000 5 0.0220747640 0.0908766550
10000 10000 5 0.0223354475 0.0913734550
10000 10000 5 0.0223940020 0.0890644620
10000 10000 5 0.0224524452 0.0892618420
10000 10000 5 0.0224669237 0.0878753970
10000 10000 5 0.0217476693 0.0886116550
10000 10000 5 0.0224400395 0.0888168790
10000 10000 5 0.0223937740 0.0913879530
10000 10000 5 0.0231307707 0.0938799330
10000 10000 5 0.0214093755 0.0991256490
10000 10000 5 0.0223708373 0.0897168740
10000 10000 5 0.0220729582 0.0892320650
10000 10000 6 0.0182553026 0.0968008240
10000 10000 6 0.0188744804 0.0969845370
10000 10000 6 0.0172791834 0.0924957850
10000 10000 6 0.0174667230 0.0872531320
10000 10000 6 0.0178211874 0.0970409160
10000 10000 6 0.0171693344 0.0869495470
10000 10000 6 0.0183150266 0.1004099130
10000 10000 6 0.0176859910 0.0894792090
10000 10000 6 0.0175307870 0.0912349350
10000 10000 6 0.0181454228 0.0965254000
10000 10000 6 0.0175997032 0.0921023400
10000 10000 6 0.0178089472 0.0925477340
10000 10000 6 0.0182497692 0.0942631500
10000 10000 6 0.0173720490 0.0876233140
10000 10000 6 0.0179806690 0.0911552440
10000 10000 6 0.0177550126 0.0914713080
10000 10000 6 0.0174596834 0.0881210030
10000 10000 6 0.0184913442 0.0939920420
10000 10000 6 0.0179663178 0.0915178960
10000 10000 6 0.0174694740 0.0890509860
10000 10000 7 0.0146156177 0.0940038210
10000 10000 7 0.0148113152 0.0919412780
10000 10000 7 0.0154929708 0.0981683770
10000 10000 7 0.0148031625 0.0960949440
10000 10000 7 0.0149624075 0.0963053430
10000 10000 7 0.0149022717 0.0941031930
10000 10000 7 0.0148008098 0.0961641420
10000 10000 7 0.0153303992 0.0935757280
10000 10000 7 0.0149519853 0.0954935580
10000 10000 7 0.0148134585 0.0942576240
10000 10000 7 0.0153850118 0.0972529570
10000 10000 7 0.0153763348 0.0922905310
10000 10000 7 0.0152144593 0.1007163460
10000 10000 7 0.0152685538 0.0950373980
10000 10000 7 0.0149686408 0.0947519320
10000 10000 7 0.0152643402 0.0953614310
10000 10000 7 0.0144607572 0.0843296080
10000 10000 7 0.0149856653 0.0899302130
10000 10000 7 0.0151392888 0.0936967540
10000 10000 7 0.0153212963 0.0946508830
10000 10000 8 0.0129652287 0.0977453150
10000 10000 8 0.0130429837 0.1019193090
10000 10000 8 0.0131555104 0.1053170790
10000 10000 8 0.0137099050 0.1032383870
10000 10000 8 0.0130046690 0.0977520730
10000 10000 8 0.0132388667 0.1050672710
10000 10000 8 0.0130903273 0.0983370690
10000 10000 8 0.0126855264 0.0910637100
10000 10000 8 0.0129358051 0.0957949420
10000 10000 8 0.0130614877 0.0986590050
10000 10000 8 0.0129525254 0.1012519780
10000 10000 8 0.0127921706 0.0914324360
10000 10000 8 0.0129356193 0.0956858940
10000 10000 8 0.0128512260 0.0981648300
10000 10000 8 0.0134418971 0.0989122390
10000 10000 8 0.0133672011 0.0950928940
10000 10000 8 0.0130970557 0.0954373740
10000 10000 8 0.0132031709 0.0970200460
10000 10000 8 0.0127821400 0.0916610000
10000 10000 8 0.0130860644 0.0960953250
10 10 4 0.0000002603 0.0001655470
20 20 8 0.0000002964 0.0003846000
